enrollment_id,attendance_date,status
1706,2025-08-14,Present
2703,2025-06-25,Absent
1640,2025-01-25,Present
953,2025-03-29,Absent
4999,2025-05-16,Present
4930,2025-03-12,Present
2054,2025-03-07,Absent
1058,2025-08-25,Absent
3837,2025-01-02,Present
2181,2025-03-30,Present
1808,2025-03-27,Present
4468,2025-10-11,Present
4022,2025-04-21,Absent
2627,2025-08-05,Absent
2886,2025-10-27,Present
3685,2025-10-31,Present
1318,2025-06-18,Absent
1749,2025-07-25,Present
2249,2025-10-05,Present
4705,2025-05-27,Absent
2594,2025-03-04,Present
2797,2025-05-26,Absent
1757,2025-02-15,Present
1502,2025-01-18,Present
3446,2025-01-07,Absent
3528,2025-05-27,Absent
2883,2025-10-14,Present
4658,2025-10-16,Absent
4668,2025-02-14,Present
3285,2025-08-04,Absent
80,2025-07-26,Present
1302,2025-11-05,Absent
4067,2025-06-13,Present
3898,2025-05-06,Present
145,2025-09-15,Absent
3026,2025-06-10,Absent
396,2025-10-18,Absent
4403,2025-08-21,Absent
3589,2025-10-19,Present
2494,2025-01-24,Present
3920,2025-01-11,Present
2729,2025-09-21,Absent
1652,2025-03-27,Present
4998,2025-07-10,Absent
1621,2025-01-10,Absent
1776,2025-10-11,Absent
671,2025-11-03,Present
4430,2025-01-22,Absent
4022,2025-10-05,Present
2828,2025-08-25,Present
2872,2025-04-16,Absent
350,2025-01-16,Present
3687,2025-01-19,Absent
4573,2025-01-04,Present
1121,2025-04-09,Absent
3867,2025-10-24,Present
4016,2025-02-24,Present
68,2025-08-15,Absent
596,2025-03-31,Present
2251,2025-07-03,Present
3162,2025-09-24,Present
3547,2025-09-23,Present
4972,2025-05-03,Absent
4403,2025-07-21,Present
4752,2025-11-10,Absent
1379,2025-04-21,Absent
4268,2025-01-09,Present
4561,2025-02-07,Present
2990,2025-07-27,Absent
351,2025-02-12,Absent
3900,2025-10-05,Absent
2387,2025-01-09,Present
4744,2025-07-15,Absent
1391,2025-10-20,Absent
3557,2025-02-22,Present
1324,2025-09-22,Present
838,2025-05-22,Present
3401,2025-05-12,Absent
1104,2025-05-30,Present
4400,2025-04-02,Absent
1882,2025-08-22,Present
3387,2025-03-22,Absent
2696,2025-09-27,Present
1407,2025-04-13,Absent
476,2025-05-11,Absent
575,2025-04-09,Present
1385,2025-02-01,Absent
428,2025-10-11,Present
1154,2025-06-23,Absent
2009,2025-04-26,Present
2335,2025-06-12,Absent
3511,2025-09-11,Present
1850,2025-07-23,Absent
3092,2025-10-17,Absent
3072,2025-03-14,Absent
804,2025-06-09,Present
4903,2025-06-14,Present
85,2025-06-13,Absent
4965,2025-04-15,Present
2148,2025-05-06,Present
450,2025-02-05,Present
4993,2025-06-13,Absent
779,2025-06-17,Present
760,2025-02-16,Present
2324,2025-09-30,Absent
1899,2025-09-07,Present
2083,2025-01-31,Present
4722,2025-09-18,Absent
897,2025-01-09,Absent
4042,2025-09-29,Present
3359,2025-01-17,Present
4705,2025-09-23,Absent
3521,2025-05-31,Absent
3536,2025-03-28,Present
1984,2025-05-13,Present
1981,2025-06-05,Absent
2380,2025-02-25,Absent
4333,2025-09-30,Present
271,2025-04-05,Present
2409,2025-05-06,Absent
1979,2025-05-01,Present
4484,2025-06-25,Present
2534,2025-10-02,Present
4487,2025-03-07,Absent
1888,2025-10-17,Present
3352,2025-08-01,Present
970,2025-10-27,Absent
3288,2025-03-24,Absent
2708,2025-06-21,Absent
2513,2025-03-10,Present
1641,2025-11-05,Present
2166,2025-07-12,Present
1255,2025-06-12,Present
2304,2025-03-30,Present
468,2025-10-03,Absent
2282,2025-09-28,Present
1474,2025-04-25,Absent
2569,2025-10-03,Absent
1059,2025-05-06,Present
107,2025-08-31,Absent
4943,2025-03-10,Present
2959,2025-03-17,Absent
3915,2025-01-09,Present
2217,2025-05-11,Present
696,2025-05-19,Present
3699,2025-03-23,Present
1485,2025-02-16,Present
3906,2025-02-05,Absent
1038,2025-02-07,Present
2446,2025-10-14,Absent
2854,2025-08-18,Present
4761,2025-04-27,Present
3394,2025-09-09,Present
62,2025-08-11,Absent
1798,2025-05-16,Absent
283,2025-06-18,Absent
2816,2025-09-13,Absent
190,2025-04-22,Present
4919,2025-05-06,Present
2792,2025-10-09,Present
2344,2025-09-04,Present
1093,2025-02-06,Absent
4866,2025-02-21,Absent
2428,2025-06-02,Present
4277,2025-09-02,Absent
2462,2025-07-01,Absent
2552,2025-08-28,Present
632,2025-10-07,Absent
2641,2025-04-22,Present
172,2025-06-21,Present
771,2025-05-06,Absent
3955,2025-06-24,Present
3104,2025-06-21,Absent
454,2025-06-26,Present
3135,2025-04-19,Absent
3574,2025-03-16,Absent
2323,2025-07-19,Present
1177,2025-04-11,Absent
2933,2025-07-20,Absent
3015,2025-09-02,Present
3820,2025-09-02,Absent
312,2025-11-04,Absent
2122,2025-06-13,Present
4572,2025-06-20,Absent
119,2025-10-02,Absent
2321,2025-10-22,Absent
2988,2025-06-19,Absent
979,2025-03-20,Present
2436,2025-04-21,Present
3976,2025-02-03,Absent
4736,2025-04-22,Present
3622,2025-02-22,Absent
1282,2025-10-31,Absent
4952,2025-01-02,Absent
2900,2025-04-10,Present
311,2025-05-16,Present
1670,2025-01-18,Present
112,2025-03-06,Absent
209,2025-01-10,Absent
542,2025-01-01,Present
3146,2025-10-15,Absent
401,2025-07-28,Present
4636,2025-10-25,Present
318,2025-08-19,Absent
218,2025-04-16,Present
2175,2025-07-04,Present
2352,2025-10-28,Present
4817,2025-01-03,Present
2083,2025-10-26,Present
1176,2025-10-27,Absent
3493,2025-05-27,Absent
3920,2025-02-27,Absent
4614,2025-05-27,Absent
2018,2025-04-04,Absent
2447,2025-06-02,Absent
2975,2025-04-06,Absent
1305,2025-10-19,Absent
1995,2025-06-17,Absent
2886,2025-02-26,Absent
3010,2025-05-10,Present
2504,2025-06-21,Present
884,2025-07-04,Present
2555,2025-04-06,Absent
3023,2025-07-10,Present
544,2025-03-18,Present
3187,2025-11-01,Present
445,2025-10-06,Absent
1671,2025-03-19,Present
2151,2025-05-28,Present
4354,2025-01-26,Present
4306,2025-08-31,Present
190,2025-03-10,Present
1527,2025-03-17,Absent
3644,2025-08-19,Absent
1635,2025-05-24,Present
1005,2025-08-20,Present
879,2025-06-04,Absent
695,2025-11-08,Absent
3120,2025-09-11,Present
611,2025-09-30,Absent
3193,2025-06-17,Present
2953,2025-08-04,Present
604,2025-09-21,Absent
4068,2025-10-11,Present
1628,2025-05-01,Absent
1106,2025-02-22,Absent
3706,2025-04-20,Present
2792,2025-09-22,Absent
2442,2025-04-24,Present
4152,2025-05-18,Present
462,2025-04-16,Present
1971,2025-09-06,Present
950,2025-10-23,Present
2064,2025-06-02,Present
4504,2025-05-08,Present
4080,2025-09-15,Present
3417,2025-10-30,Present
4194,2025-06-30,Absent
3555,2025-11-04,Absent
2568,2025-08-02,Present
3480,2025-06-29,Absent
2641,2025-03-29,Present
139,2025-01-04,Absent
1175,2025-03-07,Present
2929,2025-08-10,Absent
3099,2025-10-24,Present
2429,2025-05-12,Absent
3029,2025-02-22,Absent
1817,2025-03-01,Present
2186,2025-04-28,Present
4153,2025-08-28,Present
4987,2025-05-04,Absent
2366,2025-03-01,Absent
3843,2025-05-21,Present
4253,2025-01-28,Absent
1210,2025-07-10,Absent
3288,2025-10-10,Absent
2097,2025-03-14,Absent
3172,2025-09-20,Absent
183,2025-10-25,Present
1863,2025-05-22,Absent
1908,2025-02-15,Absent
2881,2025-06-04,Present
4790,2025-02-02,Present
4226,2025-08-17,Present
4463,2025-05-21,Absent
725,2025-04-05,Absent
4606,2025-04-21,Absent
3313,2025-05-21,Present
374,2025-07-09,Absent
4235,2025-06-09,Present
2732,2025-02-03,Present
1415,2025-10-09,Present
272,2025-08-30,Absent
1361,2025-06-30,Present
4319,2025-10-06,Present
3637,2025-05-30,Absent
3566,2025-01-17,Present
1625,2025-04-18,Absent
4851,2025-03-18,Absent
1775,2025-02-07,Absent
1698,2025-08-08,Absent
3576,2025-05-29,Present
614,2025-04-25,Absent
826,2025-04-24,Absent
794,2025-07-27,Absent
4893,2025-10-28,Present
3443,2025-05-01,Present
2216,2025-11-07,Absent
4886,2025-11-09,Absent
3157,2025-04-15,Present
3370,2025-01-14,Present
1767,2025-01-18,Absent
1042,2025-02-17,Present
4779,2025-06-27,Present
4790,2025-02-26,Present
2141,2025-08-22,Present
4883,2025-08-15,Absent
3526,2025-02-28,Present
1088,2025-10-03,Present
1102,2025-11-05,Present
3115,2025-08-21,Absent
857,2025-01-18,Absent
4639,2025-08-19,Absent
3489,2025-03-26,Absent
1981,2025-08-23,Absent
2856,2025-09-13,Present
310,2025-10-02,Present
3201,2025-09-14,Present
1359,2025-07-12,Absent
4536,2025-02-20,Present
4092,2025-05-07,Absent
3347,2025-02-03,Present
562,2025-03-28,Present
4843,2025-05-05,Present
4069,2025-07-19,Present
485,2025-02-09,Absent
4148,2025-09-28,Present
4818,2025-04-01,Present
3635,2025-03-13,Present
1380,2025-07-20,Present
3254,2025-02-02,Absent
215,2025-02-01,Present
3199,2025-04-22,Present
4574,2025-07-21,Absent
390,2025-08-23,Present
3143,2025-08-15,Absent
2787,2025-02-13,Absent
2234,2025-07-26,Absent
2094,2025-07-06,Absent
2570,2025-08-03,Present
4356,2025-07-28,Present
822,2025-04-06,Absent
4343,2025-08-05,Absent
1070,2025-09-20,Absent
1595,2025-04-25,Absent
1441,2025-07-01,Absent
807,2025-08-25,Present
1395,2025-05-30,Absent
3582,2025-07-24,Present
1651,2025-09-26,Absent
1971,2025-07-19,Absent
1050,2025-07-31,Absent
467,2025-02-08,Absent
4425,2025-05-18,Present
4805,2025-07-01,Absent
1928,2025-03-25,Absent
1,2025-11-05,Present
1169,2025-05-02,Present
2147,2025-01-20,Present
1831,2025-05-20,Absent
947,2025-06-05,Absent
3840,2025-06-13,Present
2876,2025-10-31,Absent
1971,2025-01-25,Absent
4998,2025-07-17,Present
2482,2025-03-25,Absent
1882,2025-09-26,Absent
3508,2025-08-09,Absent
2805,2025-08-14,Absent
4747,2025-09-27,Present
4306,2025-03-03,Absent
3767,2025-03-21,Absent
4684,2025-09-25,Present
629,2025-08-28,Absent
1609,2025-07-04,Present
4349,2025-05-24,Absent
4190,2025-05-02,Absent
4625,2025-01-18,Present
2438,2025-10-23,Absent
3190,2025-03-19,Absent
1278,2025-09-18,Present
21,2025-04-21,Present
943,2025-08-28,Present
4279,2025-04-15,Absent
3186,2025-09-26,Absent
442,2025-03-21,Absent
4586,2025-09-19,Absent
878,2025-07-29,Present
4110,2025-09-25,Present
1099,2025-03-18,Absent
4720,2025-04-24,Present
3289,2025-08-19,Present
3172,2025-05-19,Present
1699,2025-04-04,Absent
148,2025-06-18,Present
479,2025-08-10,Present
4936,2025-05-08,Absent
3795,2025-02-22,Absent
764,2025-08-09,Present
2502,2025-05-01,Present
2223,2025-03-20,Absent
1735,2025-04-10,Present
3751,2025-01-07,Present
3884,2025-10-08,Absent
2536,2025-02-07,Absent
3744,2025-05-29,Present
1035,2025-10-10,Absent
948,2025-05-30,Present
271,2025-10-14,Present
1150,2025-06-01,Absent
4449,2025-10-29,Present
915,2025-09-09,Absent
3188,2025-04-25,Absent
3503,2025-08-05,Present
3143,2025-03-11,Absent
1058,2025-04-17,Present
1332,2025-11-03,Absent
4207,2025-03-07,Absent
972,2025-02-22,Absent
4287,2025-10-29,Present
2772,2025-09-25,Absent
4681,2025-10-25,Present
2143,2025-08-12,Absent
4550,2025-11-07,Absent
2183,2025-06-10,Present
1402,2025-07-28,Present
1926,2025-05-07,Present
1270,2025-05-16,Absent
1569,2025-06-26,Present
3795,2025-01-02,Present
3129,2025-04-23,Present
3433,2025-05-12,Absent
3931,2025-10-12,Present
1541,2025-07-08,Absent
3436,2025-03-24,Absent
4331,2025-09-06,Present
4904,2025-10-05,Absent
3090,2025-07-04,Present
2191,2025-04-24,Present
4036,2025-04-03,Absent
4928,2025-02-23,Present
3976,2025-01-19,Absent
604,2025-05-22,Present
3785,2025-01-20,Absent
4566,2025-05-26,Present
356,2025-07-13,Present
1888,2025-06-06,Absent
596,2025-02-25,Present
1507,2025-07-02,Present
4169,2025-03-02,Absent
2890,2025-03-17,Absent
1006,2025-06-11,Absent
1539,2025-02-11,Present
647,2025-10-09,Absent
222,2025-10-02,Present
4968,2025-04-17,Present
2496,2025-04-18,Present
4162,2025-07-28,Absent
4568,2025-07-28,Absent
1115,2025-10-08,Absent
2399,2025-02-25,Present
2012,2025-09-17,Present
1263,2025-03-30,Absent
4615,2025-03-16,Present
1161,2025-09-21,Present
3063,2025-06-02,Absent
3866,2025-03-14,Present
1009,2025-08-05,Present
1681,2025-01-14,Absent
1352,2025-09-05,Absent
102,2025-01-17,Absent
4307,2025-11-08,Present
3669,2025-01-31,Absent
1050,2025-10-27,Absent
32,2025-03-12,Absent
2877,2025-02-10,Absent
1558,2025-02-16,Present
2192,2025-07-28,Present
435,2025-04-25,Absent
4679,2025-09-24,Present
4873,2025-04-02,Present
1736,2025-09-20,Present
2790,2025-06-09,Present
113,2025-07-08,Absent
1149,2025-10-30,Present
1631,2025-02-09,Absent
1957,2025-07-31,Present
1386,2025-03-26,Absent
3877,2025-10-11,Absent
1057,2025-02-05,Absent
1099,2025-07-04,Absent
3295,2025-09-24,Absent
556,2025-03-05,Absent
215,2025-05-20,Present
3264,2025-08-31,Present
2879,2025-07-30,Present
4113,2025-01-06,Present
666,2025-09-02,Absent
4323,2025-08-07,Present
2322,2025-02-27,Absent
1500,2025-09-13,Absent
2038,2025-03-16,Absent
2001,2025-09-10,Present
958,2025-06-10,Absent
1355,2025-04-15,Present
193,2025-02-07,Absent
2611,2025-01-26,Present
2314,2025-08-20,Present
3154,2025-07-01,Absent
3055,2025-04-14,Absent
1789,2025-07-31,Absent
4576,2025-06-17,Present
842,2025-04-13,Absent
4558,2025-10-23,Present
1141,2025-08-11,Present
2106,2025-08-02,Present
2801,2025-04-09,Present
2377,2025-02-23,Absent
1838,2025-07-30,Present
2228,2025-09-10,Absent
2386,2025-10-20,Absent
3,2025-04-28,Absent
3257,2025-08-18,Absent
1577,2025-05-13,Absent
1441,2025-06-20,Present
413,2025-07-30,Present
2131,2025-04-19,Present
4754,2025-01-20,Absent
3368,2025-08-16,Absent
815,2025-04-28,Present
3410,2025-07-12,Present
953,2025-07-24,Present
1965,2025-06-26,Present
4269,2025-03-16,Absent
3085,2025-07-24,Present
2239,2025-01-21,Absent
783,2025-09-22,Absent
2809,2025-03-03,Absent
4339,2025-09-10,Present
4021,2025-03-19,Absent
2323,2025-07-01,Present
4204,2025-08-19,Present
4323,2025-01-02,Present
4213,2025-09-13,Present
288,2025-08-09,Absent
1074,2025-01-15,Present
2817,2025-05-06,Absent
1319,2025-08-12,Absent
4990,2025-07-17,Present
4412,2025-05-20,Absent
877,2025-05-01,Present
3515,2025-06-30,Present
4829,2025-10-02,Absent
3128,2025-06-09,Absent
2373,2025-07-07,Present
671,2025-11-06,Present
2064,2025-03-25,Present
2478,2025-06-03,Present
2911,2025-11-09,Present
2174,2025-07-15,Absent
1095,2025-04-20,Present
3744,2025-09-28,Present
2303,2025-05-14,Absent
463,2025-01-18,Present
4650,2025-02-13,Present
2728,2025-09-18,Absent
1392,2025-03-26,Present
2414,2025-08-06,Present
2354,2025-05-12,Absent
1769,2025-02-22,Absent
4177,2025-05-01,Present
608,2025-08-12,Absent
3367,2025-02-11,Absent
2892,2025-03-26,Absent
1396,2025-02-09,Present
3176,2025-09-23,Present
4383,2025-09-08,Absent
1841,2025-06-18,Present
1930,2025-09-08,Absent
3845,2025-08-07,Present
1983,2025-06-18,Absent
4215,2025-01-11,Absent
927,2025-06-10,Absent
378,2025-08-05,Present
2867,2025-02-12,Present
1663,2025-01-10,Absent
1792,2025-04-14,Absent
4389,2025-05-27,Absent
1162,2025-01-30,Present
3222,2025-04-09,Absent
4765,2025-10-15,Absent
4271,2025-10-03,Absent
4715,2025-04-25,Absent
251,2025-07-25,Present
1147,2025-07-16,Absent
859,2025-04-06,Present
1114,2025-07-13,Absent
1447,2025-04-03,Present
2708,2025-06-14,Absent
1246,2025-05-17,Present
3482,2025-03-30,Present
1926,2025-03-10,Present
2975,2025-10-29,Absent
3169,2025-04-27,Present
1185,2025-08-30,Absent
1240,2025-10-08,Present
2044,2025-10-28,Absent
391,2025-02-01,Present
1369,2025-03-01,Absent
3070,2025-11-04,Present
4536,2025-02-07,Absent
2504,2025-05-28,Present
2118,2025-07-21,Present
2513,2025-07-26,Present
3855,2025-07-03,Absent
2031,2025-07-11,Absent
35,2025-10-13,Present
2894,2025-04-08,Present
2166,2025-01-17,Absent
863,2025-07-19,Present
2670,2025-10-02,Present
4034,2025-08-04,Present
2411,2025-07-14,Absent
1730,2025-08-15,Present
2724,2025-03-22,Absent
732,2025-01-12,Absent
1932,2025-02-23,Present
263,2025-10-09,Present
928,2025-11-05,Absent
2928,2025-05-27,Absent
4769,2025-01-30,Absent
4566,2025-07-27,Present
1777,2025-04-29,Present
4735,2025-03-24,Present
4224,2025-05-05,Absent
3990,2025-05-06,Present
4064,2025-05-19,Absent
942,2025-10-14,Present
3130,2025-05-01,Present
92,2025-05-26,Absent
1062,2025-02-06,Absent
4347,2025-05-24,Absent
4881,2025-09-27,Present
712,2025-05-05,Present
439,2025-01-15,Present
3013,2025-02-09,Present
1889,2025-02-04,Present
1931,2025-08-07,Present
1787,2025-04-24,Present
4207,2025-04-15,Present
3078,2025-09-01,Absent
4240,2025-02-14,Absent
4619,2025-04-02,Absent
3866,2025-10-02,Absent
4792,2025-09-11,Present
2031,2025-06-16,Absent
816,2025-07-03,Absent
305,2025-05-22,Absent
2442,2025-03-28,Absent
2356,2025-04-05,Absent
3653,2025-09-26,Present
4309,2025-03-31,Present
2775,2025-03-02,Present
3161,2025-06-29,Present
4394,2025-05-03,Present
4548,2025-04-12,Present
1255,2025-07-19,Absent
3,2025-10-01,Present
3763,2025-10-09,Absent
1845,2025-03-05,Present
3510,2025-05-24,Present
3858,2025-05-21,Absent
882,2025-03-09,Absent
2297,2025-09-03,Present
554,2025-03-30,Absent
1017,2025-01-10,Present
2775,2025-10-20,Present
4561,2025-01-08,Present
2028,2025-06-05,Present
3073,2025-06-02,Present
906,2025-05-29,Present
3298,2025-07-07,Absent
2411,2025-02-03,Present
1032,2025-08-10,Present
199,2025-09-06,Present
1550,2025-07-11,Absent
2625,2025-10-08,Absent
3034,2025-05-28,Absent
4525,2025-10-30,Absent
4619,2025-10-12,Absent
3941,2025-02-07,Present
2151,2025-09-22,Absent
3215,2025-02-15,Absent
3909,2025-09-21,Present
1771,2025-03-19,Absent
3172,2025-07-07,Present
3853,2025-06-10,Present
3855,2025-04-08,Present
898,2025-08-12,Present
2980,2025-03-16,Absent
3433,2025-07-08,Present
3164,2025-06-01,Present
4863,2025-10-25,Absent
2050,2025-11-10,Absent
3659,2025-09-07,Absent
1835,2025-09-16,Absent
530,2025-05-03,Absent
3347,2025-08-05,Absent
108,2025-02-11,Present
4100,2025-06-30,Absent
3767,2025-08-21,Absent
1282,2025-02-03,Present
1093,2025-09-14,Absent
1727,2025-09-23,Present
3970,2025-01-31,Absent
1278,2025-06-12,Absent
3658,2025-02-15,Absent
1559,2025-10-24,Absent
2774,2025-08-15,Present
4813,2025-02-10,Present
1963,2025-02-10,Absent
2177,2025-04-29,Absent
2027,2025-09-01,Absent
2854,2025-10-15,Absent
3140,2025-11-04,Absent
1263,2025-08-20,Present
2689,2025-10-11,Present
3097,2025-08-18,Absent
4383,2025-05-11,Absent
429,2025-08-14,Absent
65,2025-02-24,Absent
2701,2025-05-22,Present
4162,2025-07-24,Absent
545,2025-10-09,Absent
839,2025-03-03,Present
3218,2025-03-22,Present
4660,2025-02-16,Present
4164,2025-01-20,Present
2474,2025-01-02,Absent
2975,2025-01-01,Present
2910,2025-08-20,Absent
1149,2025-10-16,Absent
1058,2025-01-22,Present
3123,2025-05-10,Present
2747,2025-04-17,Absent
1788,2025-02-03,Present
4252,2025-03-29,Present
342,2025-09-02,Present
2982,2025-07-22,Present
4494,2025-03-11,Absent
4662,2025-02-03,Absent
4797,2025-04-13,Present
4742,2025-02-19,Absent
3987,2025-01-10,Absent
1641,2025-08-15,Present
3459,2025-08-22,Present
2298,2025-02-11,Present
1425,2025-05-20,Absent
3153,2025-08-02,Present
2078,2025-04-28,Present
4806,2025-01-03,Present
4324,2025-01-15,Absent
1179,2025-05-22,Present
1554,2025-08-24,Absent
808,2025-05-03,Present
959,2025-05-10,Absent
2176,2025-07-24,Present
116,2025-08-11,Absent
203,2025-05-15,Absent
111,2025-08-19,Absent
3690,2025-07-25,Absent
850,2025-01-30,Present
4239,2025-08-21,Absent
2439,2025-05-30,Present
183,2025-07-31,Absent
184,2025-06-01,Absent
1102,2025-06-10,Present
3825,2025-04-03,Absent
1033,2025-04-10,Present
1380,2025-09-15,Absent
2536,2025-09-13,Present
2539,2025-02-20,Absent
2903,2025-06-25,Absent
4232,2025-08-04,Absent
1231,2025-03-28,Absent
1928,2025-06-11,Absent
467,2025-04-18,Absent
3990,2025-01-26,Absent
3904,2025-10-17,Absent
4611,2025-02-18,Present
4188,2025-10-26,Absent
2357,2025-09-01,Present
1249,2025-03-04,Present
1799,2025-02-08,Present
3598,2025-07-21,Present
2821,2025-05-11,Present
652,2025-01-04,Present
1917,2025-05-28,Absent
4274,2025-08-10,Present
108,2025-04-01,Absent
3813,2025-03-27,Present
3675,2025-08-14,Present
813,2025-09-30,Absent
1521,2025-06-01,Present
4071,2025-01-21,Present
2287,2025-03-02,Absent
3585,2025-08-01,Absent
932,2025-10-01,Present
745,2025-03-14,Present
851,2025-10-13,Present
3001,2025-04-04,Present
2785,2025-04-30,Absent
2362,2025-07-05,Present
3299,2025-01-02,Present
3457,2025-08-07,Absent
3216,2025-10-21,Present
4451,2025-08-19,Absent
2327,2025-08-10,Absent
2023,2025-08-25,Absent
523,2025-07-29,Present
2740,2025-07-29,Absent
1780,2025-04-16,Present
1208,2025-08-11,Present
671,2025-03-03,Absent
2280,2025-09-02,Present
4735,2025-05-25,Absent
4456,2025-06-06,Present
1642,2025-07-05,Absent
4740,2025-08-25,Present
3082,2025-09-14,Present
4476,2025-02-09,Absent
19,2025-07-21,Present
266,2025-08-12,Present
1485,2025-05-29,Absent
1106,2025-07-20,Present
1058,2025-03-30,Present
2407,2025-05-23,Absent
4843,2025-06-21,Absent
4331,2025-07-29,Absent
3646,2025-01-23,Present
3613,2025-02-02,Absent
4321,2025-01-28,Absent
1902,2025-04-12,Absent
4333,2025-10-17,Present
4789,2025-03-18,Absent
2426,2025-08-28,Absent
4335,2025-07-27,Present
4908,2025-05-13,Absent
1304,2025-05-03,Present
4084,2025-08-08,Absent
1677,2025-08-21,Present
2704,2025-09-12,Present
2932,2025-01-29,Present
3441,2025-08-31,Absent
2025,2025-05-08,Present
3469,2025-08-06,Absent
1580,2025-06-06,Absent
1117,2025-04-30,Present
4892,2025-05-04,Present
943,2025-02-01,Absent
197,2025-09-27,Absent
869,2025-04-04,Absent
3353,2025-03-23,Present
4299,2025-04-20,Absent
1730,2025-10-11,Absent
4310,2025-02-09,Absent
3672,2025-01-18,Absent
1558,2025-07-01,Present
